Distrikt,Adresse,Type,Tømningshyppighed,Placering,Andet,northing,easting
midt,Åboulevarden 66,Designit,1 gang dagligt,ved Cross,ekstra tømning 1/5-30/9 + fest,56.15679,10.20727
midt,Åboulevarden 48,Designit,1 gang dagligt,ved bænk - langs åen,ekstra tømning 1/5-30/9 + fest,56.15601,10.20877
midt,Åboulevarden 48,Designit,1 gang dagligt,fortov - langs åen,ekstra tømning 1/5-30/9 + fest,56.15587,10.20901
midt,Åboulevarden 38,Designit,1 gang dagligt,ved bænk - langs åen,ekstra tømning 1/5-30/9 + fest,56.15543,10.20973
midt,Åboulevarden 22,Designit,1 gang dagligt,fortov - langs åen,ekstra tømning 1/5-30/9 + fest,56.15489,10.21070
midt,Åboulevarden 22,Designit,1 gang dagligt,fortov - alngs åen,ekstra tømning 1/5-30/9 + fest,56.15486,10.21076
midt,Åboulevarden 18,Designit,1 gang dagligt,"fortov, langs åen",ekstra tømning 1/5-30/9 + fest,56.15459,10.21132
midt,Åboulevarden 21,Designit,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.15499,10.21004
midt,Åboulevarden 23-21,Designit,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.15509,10.20986
midt,Åboulevarden 25,Designit,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.15531,10.20952
midt,under Skt. Clemens Bro,Celmens spand,1 gang dagligt,på 1. pille mod åen,ekstra tømning 1/5-30/9 + fest,56.15591,10.20852
midt,under Skt Clemens Bro,Clemens spand,1 gang dagligt,på 4. pille fra åen,ekstra tømning 1/5-30/9 + fest,56.15575,10.20830
midt,Frederiksgade 9,Designit,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.15615,10.20661
midt,Fredriksgade 11,Designit,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.15605,10.20651
midt,Frederiksgade / Østergade,RM 30,1 gang dagligt,på Gågade-skilt,ekstra tømning 1/5-30/9 + fest,56.15465,10.20443
midt,Frederiksgade 68,RM 70,1 gang dagligt,på lav stander,ekstra tømning 1/5-30/9 + fest,56.15446,10.20401
midt,Frederiksagde 72,RM 70,1 gang dagligt,på lav stander,ekstra tømning 1/5-30/9 + fest,56.15413,10.20356
midt,Frederiksgade 76,Designit,1 gang dagligt,på lav stander,ekstra tømning 1/5-30/9 + fest,56.15393,10.20329
midt,Frederiksgade 81 / Rådhuspladsen,RM 70,1 gang dagligt,på lygtepæl,ekstra tømning 1/5-30/9 + fest,56.15341,10.20281
midt,Frederiksgade / Rådhuspladsen,Designit,1 gang dagligt,ved fodgængerfelt,ekstra tømning 1/5-30/9 + fest,56.15333,10.20283
midt,H. H. Seedorffs Stræde / Rådhuspladsen,Designit,5 gange,ved fodgængerfelt,,56.15319,10.20395
midt,H. H. Seedorffs Stræde / Sønder Alle,Designit,5 gange,ved fodgængerfelt,,56.15317,10.20417
midt,Park Alle / Sønder Alle,Designit,5 gange,ved fodgængerfelt,,56.15300,10.20413
midt,Park Alle / Rådhuspladsen,Designit,5 gange,ved fodgængerfelt,,56.15302,10.20376
midt,Rådhuspladsen,Designit,5 gange,ved bænke-ø,,56.15303,10.20349
midt,Rådhuspladsen,Designit,5 gange,bænk og træ,,56.15305,10.20335
midt,Råshudpladsen,SwingLine,5 gange,ved bænke,øst springvand,56.15292,10.20306
midt,Råshusplabsen,SwingLine,5 gange,ved bænke,vest springvand,56.15291,10.20272
midt,Åboulevarden 29,Designit,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.15559,10.20909
midt,Åboulevardeb 66,Designit,1 gang dagligt,ved Cross,ekstra tømning 1/5-30/9 + fest,56.15686,10.20708
midt,Kannikegade / Skt. Clemens Torv,Designit,1 gang dagligt,ved pølsevogn,ekstra tømning 1/5-30/9 + fest,56.15646,10.20957
midt,Bispetorv v/ p-plads,RM 70,1 gang dagligt,på p-skilt,ekstra tømning 1/5-30/9 + fest,56.15652,10.21105
midt,Frue Kirkeplads / Klostertorv,SwingLine,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15842,10.20577
midt,Frue Kirkeplads / Klostertorv,SwingLine,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15852,10.20582
midt,Frue Kirkeplads / foran kirken,SwingLine,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15845,10.20559
midt,Frue Kirkeplads / foran kirken,SwingLine,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15856,10.20563
midt,Guldsmedgade 25,SwingLine,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.15958,10.20765
midt,Guldsmedgade 32,SwingLine,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.15961,10.20785
midt,Guldsmaedgade 15-17,SwingLine,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.15907,10.20760
midt,Guldsmedgade / Klostergade,SwingLine,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.15897,10.20781
midt,Nørregade 38,SwingLine,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.16057,10.20903
midt,Nørregade 53,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.16044,10.20904
midt,Nørregade / Paradisgade,SwingLine,1 gang dagligt,ved torv,ekstra tømning 1/5-30/9 + fest,56.16046,10.20927
midt,Nørregade / Paradisgade,SwingLine,1 gang dagligt,ved torv,ekstra tømning 1/5-30/9 + fest,56.16053,10.20937
midt,Nørregade / Paradisgade 12,SwingLine,1 gang dagligt,overfor torv,ekstra tømning 1/5-30/9 + fest,56.16051,10.20951
midt,Knudrisgade 4,SwingLine,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.16235,10.21196
midt,Nørrebrogade 8,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.16264,10.21102
midt,Nørrebrogade 12-14,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.16286,10.21087
midt,Nørrebrogade 18,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.16308,10.21069
midt,Nørregade 10,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.16170,10.21071
midt,Sjællandsgade / Nørregade,SwingLine,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.16108,10.20959
midt,Nørre Alle 28,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.16025,10.20661
midt,Nygade / Vestergade,RM 70,1 gang dagligt,stander,ved Frue Kirke,56.15787,10.20463
midt,Vestergade / Nygade,RM 70,1 gang dagligt,på stander,ekstra tømning 1/5-30/9 + fest,56.15776,10.20472
midt,Fiskergade 1,SwingLine,1 gang dagligt,fortov,ekstra tømning 1/5-30/9 + fest,56.15638,10.20695
midt,Fiskergade 2,SwingLine,1 gang dagligt,foran El-Giganten,ekstra tømning 1/5-30/9 + fest,56.15623,10.20703
midt,Busgaden / ved Telefontorvet,Designit,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15561,10.20630
midt,Busgaden mod Telefonsmøgen,Designit,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15544,10.20619
midt,Busgaden / Frederiksgade,Designit,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15567,10.20616
midt,Busgaden mod Telefonsmøgen,Designit,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15550,10.20603
midt,Hans Hartivg Seedorffs Stræde 3,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15376,10.20463
midt,Hans Hartvig Seedorffs Stræde 3-5,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15366,10.20454
midt,Hans Hartvig Seedorffs Stræde 12,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15355,10.20425
midt,Hans Hertvig Seedorffs Stræde o.f. 7,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15345,10.20416
midt,Hans Hartvig Seedorffs Stræde o.f. 9,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15337,10.20410
midt,Park Alle foran rådhus,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15254,10.20358
midt,Park Alle foran rådhus,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15243,10.20351
midt,"Park Alle, p-plads foran rådhus",Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15222,10.20343
midt,"Park Allé, ved p-plads foran rådhus",RM 70,1 gang dagligt,på Taxi-skilt,ekstra tømning 1/5-30/9 + fest,56.15206,10.20335
midt,Park Alle foran rådhus,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15182,10.20323
midt,Park Alle foran rådhus,Holcher,1 gang dagligt,veed busstop,ekstra tømning 1/5-30/9 + fest,56.15168,10.20316
midt,Park Alle ved springvand,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15149,10.20306
midt,Park Alle 5,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15245,10.20386
midt,Park Alle 5-7,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15223,10.20374
midt,Park Alle 7-9,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15197,10.20361
midt,Park Alle 9,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15178,10.20349
midt,Park Alle 11,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15165,10.20343
midt,Park Alle 11-13,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15150,10.20335
midt,Park Alle 15,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15140,10.20329
midt,Banegårdspladsen / Johannes Bjergs gade,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15117,10.20290
midt,Banegårdspladsen 14,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15108,10.20289
midt,Banegårdspladsen 14-16,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15080,10.20292
midt,Banegårdspladsen 12,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15080,10.20331
midt,Banegårdspladsen 10-12,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15071,10.20336
midt,Banegårdspladsen ved station,Holcher,1 gang dagligt,ved busstop - vest,ekstra tømning 1/5-30/9 + fest,56.15044,10.20373
midt,Banegårdsplads ved station,Holcher,1 gang dagligt,ved busstop - midt,ekstra tømning 1/5-30/9 + fest,56.15048,10.20396
midt,Banegårdsplads ved station,Holcher,1 gang dagligt,ved busstop - øst,ekstra tømning 1/5-30/9 + fest,56.15051,10.20416
midt,Banegårdsplads ved posthus,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15060,10.20500
midt,Banegårdsplads 6-8,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15077,10.20424
midt,Banegårdsplad 8,SwingLine,1 gang dagligt,ved busstop - øst,ekstra tømning 1/5-30/9 + fest,56.15075,10.20410
midt,Banegårdsplads 8,SwingLine,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15074,10.20398
midt,Banegårdsplads 8,SwingLine,1 gang dagligt,ved busstop - vest,ekstra tømning 1/5-30/9 + fest,56.15071,10.20384
midt,Banegårdspland 10,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15068,10.20368
midt,M.P.Bruuns Gade / Banegårdsgade,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15025,10.20294
midt,M.P.Bruuns Gade / Hallssti,RM 70,1 gang dagligt,på hegn,ekstra tømning 1/5-30/9 + fest,56.14921,10.20317
midt,M.P. Bruuns Gade 38,RM 70,1 gang dagligt,på busstander,ekstra tømning 1/5-30/9 + fest,56.14796,10.20342
midt,M.P. Bruuns Gade 33,RM 70,1 gang dagligt,på busstander,ekstra tømning 1/5-30/9 + fest,56.14798,10.20365
midt,Skt.Pauls Kirkeplads 1,SwingLine,1 gang dagligt,foran kirken,ekstra tømning 1/5-30/9 + fest,56.14645,10.20385
midt,Skt.Pauls Kirkeplads 6,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.14598,10.20354
midt,Skt.Pauls Kirkeplads 9-11,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.14596,10.20435
midt,Jægergårdsgade 76,SwingLine,3 gange,fortov,,56.14813,10.20168
midt,Frederiks Alle 114,RM 70,3 gange,på busstander,,56.14778,10.19590
midt,Frederiks Alle 114A,RM 70,3 gange,på busstander,,56.14773,10.19581
midt,Frederiks Alle 128,RM 70,3 gange,på busstander,,56.14733,10.19526
midt,Frederiks Alle 130,RM 70,3 gange,på busstander,,56.14727,10.19518
midt,Valdemarsgade o.f. p-plads,RM 70,1 gang dagligt,på busstander,ekstra tømning 1/5-30/9 + fest,56.15181,10.19891
midt,Valdemarsgade o.f. p-plads,RM 70,1 gang dagligt,på busstander,ekstra tømning 1/5-30/9 + fest,56.15192,10.19903
midt,Valdemarsgade v/ p-plads,RM 70,1 gang dagligt,ved busstop - nord,ekstra tømning 1/5-30/9 + fest,56.15207,10.19892
midt,Valdemarsgade v/ p-plads,RM 70,1 gang dagligt,på stander - midt,ekstra tømning 1/5-30/9 + fest,56.15193,10.19875
midt,Valdemarsgade v/ p-plads,RM 70,1 gang dagligt,på busstander - syd,ekstra tømning 1/5-30/9 + fest,56.15176,10.19858
midt,Frederiks Alle v/ rådhusparken,Holcher,1 gang dagligt,ved busstop,ekstra tømning 1/5-30/9 + fest,56.15216,10.20153
midt,Skolegade / Åboulevarden,SwingLine,3 gange,fortov,,56.15459,10.21157
midt,Skolegade 32,SwingLine,3 gange,fortov,,56.15480,10.21163
midt,Skolegade 23,SwingLine,3 gange,fortov,,56.15535,10.21155
midt,Skolegade / Kannikegade,SwingLine,3 gange,fortov,v/ teater hjørneindgang,56.15552,10.21139
midt,Skolegade 2,SwingLine,3 gange,fortov,v/ Teatergården,56.15609,10.21131
midt,Rosensgade o.f. nr 18-20,SwingLine,alle hverdage,fortov,,56.15758,10.21075
midt,Rosensgade 20,SwingLine,alle hverdage,fortov,,56.15760,10.21061
midt,Bispegade / Domkirkeplads,SwingLine,alle hverdage,fortov,ved p-plads,56.15731,10.21022
midt,Skibbrogade / Nordhavnsgade,SwingLine,2 gange,fortov,hjørne ved p-plads,56.15661,10.21304
midt,Nordhavnsgade v/ p-plads,SwingLine,2 gange,v p-plads,ved betalingsautomat,56.15760,10.21346
midt,Nordhavnsgade / Skånegade,SwingLine,2 gange,beplantning,ved p-plads,56.15933,10.21478
midt,Skovvejen 115,Holcher,1 gang,ved busstop,,56.16780,10.21838
midt,Dronning Margrethes Vej o.f. 31,Holcher,1 gang,ved busstop,ved skovsti,56.17107,10.22023
midt,Dronning Margrethes Vej / Otto Ruds Gade,Holcher,1 gang,ved busstop,,56.17124,10.21998
midt,Dronning Margrethes Vej o.f. Skovfaldet,Holcher,1 gang,ved busstop,,56.17679,10.22002
midt,Marienlunds Alle / Skovfaldet,Holcher,3 gange,ved buslomme,,56.17714,10.21907
midt,Dronning Margrethes Vej / Marienlunds Al,Holcher,3 gange,ved buslomme,,56.17707,10.21925
midt,Dronning Margrethes Vej / Skovfaldet,Holcher,3 gange,ved buslomme,,56.17699,10.21934
midt,Tordenskjoldsgade 87,Hokcher,3 gange,vedbusstop,,56.17429,10.21715
midt,Tordenskjoldsgade 108,Holcher,3 gange,ved busstop,,56.17418,10.21734
midt,Tordenskjoldsgade 61,Holcher,3 gange,ved busstop,,56.17226,10.21634
midt,Tordenskjoldsgade 56-58,Holcher,3 gange,ved busstop,,56.17216,10.21655
midt,Tordenskjoldsgade 25,RM 70,3 gange,på skilt,,56.17077,10.21599
midt,Tordenskjoldsgade 7,Holcher,3 gange,ved busstop,,56.16976,10.21571
midt,Tordenskjoldsgade 10,Holcher,3 gange,ved busstop,,56.16968,10.21592
midt,Trøjborgvej / Kirkegårdsvej,RM 70,3 gange,Taxi-skilt,,56.16926,10.21523
midt,Kirkegårdsvej 53,Holcher,3 gange,ved busstop,,56.16669,10.21354
midt,Peter Sabroes Gade 4,RM 70 m. huller,3 gange,stander,,56.16576,10.21201
midt,Peter Sabroes Gade v. bygn 18,Holcher,3 gange,ved busstop,,56.16799,10.21019
midt,Larsen-Ledets Gade / Peter Sabroes Gade,Holcher,3 gange,ved busstop,,56.16831,10.21048
midt,Larsen-Ledets Gade / Trøjborgvej,Holcher,3 gange,ved busstop,,56.16971,10.21172
midt,Trøjborgvej v/ KH,RM 70,3 gange,Taxi-skilt,Taxa holdeplads,56.17072,10.20632
midt,Trøjborgvej v/ indkørsel til KH,RM 70,3 gange,Taxi-skilt,ved taxa holdeplads,56.17053,10.20753
midt,Aldersrovej / Niels Juels Gade,Holcher,3 gange,ved busstop,o.f. Aldersrovej 15,56.17098,10.21180
midt,Otto Ruds Gade 98,SwingLine,3 gange,fortov,v/ Løvbjerg,56.17232,10.21180
midt,Østbanetorvet 7,Holcher,2 gange,ved busstop,,56.16344,10.21512
midt,Østbanetorvet 4-6,Holcher,2 gange,ved busstop,,56.16363,10.21552
midt,Nørre Boulevard / Nørrebrogade,Holcher,2 gange,ved busstop,,56.16564,10.20953
midt,Nørrebrogade / indgang KH,Holcher,2 gange,ved busstop - syd,,56.16768,10.20753
midt,Nørrebrogade / indgang til KH,Holcher,2 gange,ved busstop - nord,,56.16788,10.20740
midt,Nørrebrogade før Trøjborgvej,Holcher,2 gange,ved busstop,,56.17005,10.20593
midt,Nordre Ringgade / Nørrebrogade,Holcher,2-3 gange,ved busstop,,56.17160,10.20531
midt,Nordre Ringgade / Aldersrovej,SwingLine,efter behov,ved bænke,,56.17269,10.21077
midt,Nordre Ringgade / Aldersrovej,Holcher,2-3 gange,ved busstop,,56.17297,10.21133
midt,Nordre Ringgade / Skovfaldet,Holcher,2-3 gange,ved busstop,,56.17719,10.21818
midt,Nordre Ringgade / Skovvangsvej,Holcher,2-3 gange,ved busstop,,56.17454,10.21443
midt,Nordre Ringgade / Aldersrovej,Holcher,2-3 gange,ved busstop,,56.17292,10.21047
midt,Nordre Ringgade / Randersvej,Holcher,2-3 gange,ved busstop,,56.17169,10.20389
midt,Nordre Ringgade 420,Holcher,2-3 gange,ved busstop,,56.17114,10.20019
midt,Vestre Ringgade o.f. 212,Holcher,2-3 gange,ved busstop,ml. Langelandsgade og Paludan-,56.16962,10.19456
midt,Vestre Ringgade / Paludan-Müllers Vej,Holcher,2-3 gange,ved busstop,,56.16745,10.19004
midt,Vestre Ringgade / Fuglebakkevej,Holcher,2-3 gange,ved busstop,,56.16580,10.18772
midt,Vestre ringgade / Viborgvej,Holcher,2-3 gange,ved busstop,,56.16182,10.18342
midt,Vestre Ringgade o.f. Thomas Nielsens Gad,Holcher,2-3 gange,ved busstop,,56.15892,10.18247
midt,Vestre Ringgade / Finderupvej 2,Holcher,2-3 gange,ved busstop,,56.15539,10.18251
midt,Vestre Ringgade / Søren Frichs Vej,Holcher,2-3 gange,ved busstop,,56.15301,10.18264
midt,Søndre Ringgade 67,Holcher,2-3 gange,ved busstop,,56.14584,10.18642
midt,Harald Jensens Plads,SwingLine,2-3 gange,fortov,ved Søndre Ringgade,56.14359,10.18934
midt,Søndre Ringgade / Harlad Jensens Plads,Holcher,2-3 gange,ved busstop,,56.14356,10.18960
midt,Harald Jensens Plads,SwingLine,2-3 gange,fortov,ved Søndre Ringgade,56.14342,10.18962
midt,Søndre Ringgade 10,Holcher,2-3 gange,ved busstop,,56.14229,10.19231
midt,Søndre Ringgade / Læssøegade,Holcher,2-3 gange,ved busstop,,56.14585,10.18697
midt,Vestre Ringgade / Søren Frichs Vej,Holcher,2-3 gange,ved busstop,lige efter Brabrandstien,56.15387,10.18302
midt,Vestre Ringgade / Silkeborgvej,Holcher,2-3 gange,ved busstop,,56.15678,10.18306
midt,Tage-Hansens Gade/ Thomas Nielsens Gade,RM 70,2-3 gange,på Taxi-skilt,ved bænk,56.15890,10.18438
midt,Vestre Ringgade / Thomas Nielsens Gade,Holcher,2-3 gange,ved busstop,,56.15944,10.18315
midt,Vestre Ringgade / Viborgvej,Holcher,2-3 gange,ved busstop,,56.16153,10.18384
midt,Vestre Ringgade o.f. Fuglebakkevej,Holcher,2-3 gange,ved busstop,,56.16562,10.18828
midt,Vestre Ringgade v/ Chr. Molbechs Vej,lille med huller,2-3 gange,ved bænk,,56.16683,10.18992
midt,Paludan-Müllers Vej o.f. Gustav Wieds Ve,Holcher,2-3 gange,ved busstop,,56.16719,10.19148
midt,Paludan-Müllers Vej 15,Holcher,2-3 gange,ved busstop,,56.16623,10.19338
midt,Vestre Ringgade / Paludan-Müllers Vej,Holcher,2-3 gange,ved busstop,,56.16782,10.19158
midt,Vestre Ringgade 216,Holcher,2-3 gange,ved busstop,,56.16950,10.19543
midt,Nørrebrogade / Nordre Ringgade,Holcher,2-3 gange,ved busstop,,56.17112,10.20470
midt,Nørrebrogade o.f. KH indgang,Holcher,2-3 gange,ved busstop,før Vennelyst Boulevard,56.16689,10.20762
midt,Vennelyst Boulevard / Nørrebrogade,RM 70,2-3 gange,på Taxi-skilt,,56.16580,10.20809
midt,Vennelyst Boulevard / Høegh Guldbergs Ga,SwingLine,2-3 gange,fortov,på hjørnet ved Universitetspar,56.16454,10.20424
midt,Spanien ved broen,Holcher,1 gang,ved busstop,,56.15088,10.21014
midt,Spanien 13,Holcher,1 gang,ved busstop,,56.15088,10.21049
midt,Strandvejen / Svendborgvej,Holcher,1 gang,ved busstop,,56.14492,10.20852
midt,Strandvejen / Svendborgrampen,Holcher,1 gang,ved busstop,,56.14540,10.20891
midt,Kalkværksvej / Jægergårdsgade 103A,SwingLine,1 gang,ved p-plads - nord,,56.14863,10.21134
midt,Kalkværksvej / Jægergårdsgade 103A,SwingLine,1 gang,ved p-plads - syd,,56.14850,10.21131
midt,Rosenkrantzgade 14,SwingLine,2 gange,fortov,,56.15214,10.20667
midt,Sønder Alle 25,SwingLine,3 gange,fortov,,56.15276,10.20742
midt,Sønder Alle / Amaliegade,SwingLine,3 gange,fortov,,56.15292,10.20663
midt,Sønder Alle 18,RM 70,3 gange,på skilt,,56.15276,10.20674
midt,Østergade o.f. Amaliegade,RM 70,alle hverdage,på skilt,,56.15404,10.20714
midt,Østergade 40,RM 70,alle hverdage,på skilt,,56.15381,10.20784
midt,Østergade 44,RM 70,alle hverdage,på skilt,,56.15372,10.20821
midt,Østergade / Fredensgade,SemiLine,alle hverdage,på væg v/ nr 35,,56.15366,10.20890
midt,Christiansgade / Åboulevarden 59,trækasse med låg,3 gange,på  hjørne,,56.15579,10.20338
midt,Christiansgade / Åboulevarden 57,trækasse med låg,3 gange,på fortov,,56.15588,10.20383
midt,Vester Alle / Åboulevarden,Holcher,2-3 gange,ved busstop,ved Mølleparken - syd,56.15584,10.19953
midt,Vester Alle / Åboulevarden,Holcher,2-3 gange,ved busstop,ved Mølleparken - nord,56.15599,10.19950
midt,Vester Alle / Museumsgade,Holcher,2-3 gange,ved busstop,foran huset - nord,56.15622,10.19905
midt,Vester Alle / Museumsgade,Holcher,2-3 gange,ved busstop,foran Huset - syd,56.15606,10.19908
midt,Thorvaldsensgade / Vester Alle,RM 70,2-3 gange,ved busstop,på hegn mod åen - øst,56.15556,10.19850
midt,Thorvaldsensgade / Vester Alle,RM 70,2-3 gange,ved busstop,på hegn mod åen - vest,56.15565,10.19827
midt,Thorvaldsensgade 11,Holcher,2-3 gange,ved busstop,,56.15570,10.19760
midt,Viborgvej / Vesterbrogade,Holcher,2-3 gange,ved busstop,,56.15786,10.19303
midt,Viborgvej v/ Botanisk Have,RM 70,2-3 gange,på stander,overfor Herningvej,56.15849,10.19103
midt,Viborgvej 25,Holcher,2-3 gange,ved busstop,,56.15850,10.19037
midt,Viborgvej / Eugen Warmings Vej,Holcher,2-3 gange,ved busstop,,56.15906,10.18925
midt,Viborgvej 20,Holcher,2-3 gange,ved busstop,,56.16001,10.18621
midt,Viborgvej / Johan Langes Vej,Holcher,2-3 gange,ved busstop,,56.16028,10.18530
midt,Viborgvej o.f nr. 18,RM 30,efter behov,ved bænk,vest,56.15978,10.18644
midt,Viborgvej o.f. nr. 12,RM 30,efter behov,ved bænk,midt,56.15950,10.18731
midt,Viborgvej o.f. 10,RM 30,efter behov,ved bænk,øst,56.15924,10.18812
midt,Viborgvej / Vestre Ringgade,Holcher,2-3 gange,ved busstop,,56.16056,10.18387
midt,Viborgvej / Vestre Ringgade,RM 70,2-3 gange,på stander,på hjørnet,56.16063,10.18331
midt,Viborgvej / Eugen Warmings Vej,SwingLine,2 gange,fortov,indgang til Den Gamle By,56.15880,10.19014
midt,Eugen Warmings Vej / Viborgvej,SwingLine,2 gange,fortov,indgang til Den Gamle By,56.15887,10.18999
midt,Eugen Warmings Vej,SwingLine,2 gange,ved vejhumbel,syd,56.15913,10.18993
midt,Eugen Warmings Vej,SwingLine,2 gange,ved vejhumbel,nord,56.15930,10.18989
midt,Eugen Warmings Vej o.f. nr 5,SwingLine,2 gange,fortov,,56.15964,10.18976
midt,Eugen Warmings Vej o.f. nr 7,SwingLine,2 gange,fortov,,56.15981,10.18968
midt,Eugen Warmings Vej o.f. nr 9,SwingLine,2 gange,fortov,,56.16000,10.18960
midt,Eugen Warmings Vej o.f. nr 15,RM 70,2 gange,stander fortov,,56.16056,10.18924
midt,Sugen Warmings Vej o.f. nr 19,RM 70,2 gange,stnader fortov,,56.16090,10.18894
midt,Eugen Warmings Vej o.f. nr 27,RM 70,2 gange,stander fortov,,56.16155,10.18824
midt,Silkeborgvej / Viborgvej,Holcher,2 gange,ved busstop,,56.15739,10.19293
midt,Silkeborgvej / Dollerupvej,Holcher,2 gange,ved busstop,,56.15632,10.18696
midt,Silkeborgvej 32 A / Rosenstien,Holcher,2 gange,ved busstop,,56.15656,10.18758
midt,Regenburgsplads,Lille med huller,2 gange,på stander,,56.15680,10.18649
midt,Regenburgsplads,lille med huller,2 gange,på stander,,56.15703,10.18657
midt,Carl Blochs GAde 33,Holcher,2 gange,ved busstop,,56.15493,10.19404
midt,Søndre Ringgade / De Mezas Vej,Holcher,2 gange,ved busstop,Harald Jensens Plads - syd,56.14373,10.19003
midt,Søndre Ringgade / De Mezas Vej,Holcher,2 gange,ved busstop,Harald Jensens Plads - nord,56.14380,10.18990
midt,De Mezas Vej / Søndre Ringgade,Holcher,alle hverdage,ved bsustop,Harald Jensens Plads - vest,56.14404,10.18994
midt,De Mezas VEj / Søndre Ringgade,Holcher,alle hverdage,ved busstop,Harald Jensens Plads,56.14413,10.19011
midt,De Mezas Vej / Harald Jensens Plads,SwingLine,alle hverdage,ved bænk,,56.14419,10.19025
midt,Harald Jensens Plads 2A,RM 70,alle hverdage,på stander,foran bygning,56.14427,10.19037
midt,Harald Jensens Plads 1A,RM 70,alle hverdage,på taxi-skilt,,56.14442,10.19061
midt,Ingerslevs Boulevard 31,SwingLine,alle hverdage,ved bænk,midterrabat - sydsiden,56.14412,10.19090
